CD_MESO;ABSTENCAO 1º DIA (2019);ABSTENCAO 2º DIA (2019);ABSTENCAO 1º DIA (2020);ABSTENCAO 2º DIA (2020);ABSTENCAO 1º DIA (2021);ABSTENCAO 2º DIA (2021)
1501;9,026474880133417;9,743190661478598;10,814061054579094;10,893595477174921;10,427528675703858;10,46148507980569
1502;6,358140504481968;6,070038910505836;4,384828862164662;4,379377267741119;6,0479666319082375;5,829285218598196
1503;36,18928496977277;36,3579766536965;36,734505087881594;37,20361150957725;33,99374348279458;34,663428174878554
1504;23,78569939545549;22,64591439688716;19,25069380203515;18,842291789722385;20,16684045881126;19,65648854961832
1505;4,440275171982489;4,747081712062257;5,911193339500462;5,881360222766011;6,694473409801877;6,5058986814712005
1506;20,20012507817386;20,43579766536965;22,90471785383904;22,79976373301831;22,669447340980188;22,883414295628036
